@relation train_data_smooth_oneColumn

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute AccX21 numeric
@attribute AccY21 numeric
@attribute AccZ21 numeric
@attribute GyrX21 numeric
@attribute GyrY21 numeric
@attribute GyrZ21 numeric
@attribute AccX22 numeric
@attribute AccY22 numeric
@attribute AccZ22 numeric
@attribute GyrX22 numeric
@attribute GyrY22 numeric
@attribute GyrZ22 numeric
@attribute AccX23 numeric
@attribute AccY23 numeric
@attribute AccZ23 numeric
@attribute GyrX23 numeric
@attribute GyrY23 numeric
@attribute GyrZ23 numeric
@attribute AccX24 numeric
@attribute AccY24 numeric
@attribute AccZ24 numeric
@attribute GyrX24 numeric
@attribute GyrY24 numeric
@attribute GyrZ24 numeric
@attribute AccX25 numeric
@attribute AccY25 numeric
@attribute AccZ25 numeric
@attribute GyrX25 numeric
@attribute GyrY25 numeric
@attribute GyrZ25 numeric
@attribute AccX26 numeric
@attribute AccY26 numeric
@attribute AccZ26 numeric
@attribute GyrX26 numeric
@attribute GyrY26 numeric
@attribute GyrZ26 numeric
@attribute AccX27 numeric
@attribute AccY27 numeric
@attribute AccZ27 numeric
@attribute GyrX27 numeric
@attribute GyrY27 numeric
@attribute GyrZ27 numeric
@attribute AccX28 numeric
@attribute AccY28 numeric
@attribute AccZ28 numeric
@attribute GyrX28 numeric
@attribute GyrY28 numeric
@attribute GyrZ28 numeric
@attribute AccX29 numeric
@attribute AccY29 numeric
@attribute AccZ29 numeric
@attribute GyrX29 numeric
@attribute GyrY29 numeric
@attribute GyrZ29 numeric
@attribute AccX30 numeric
@attribute AccY30 numeric
@attribute AccZ30 numeric
@attribute GyrX30 numeric
@attribute GyrY30 numeric
@attribute GyrZ30 numeric
@attribute Label {down,up,left,right,rotate_left,rotate_right}

@data
768,-194,-166,9451,1707,44939,388,-65,-65,9329,7408,28293,250,-49,-38,9187,-7541,25366,36,-25,-35,6738,-5001,23536,-17,-17,-20,3402,-6427,17707,-245,39,19,-451,-2769,7427,-244,34,19,-2549,-769,988,-192,40,27,-5036,1549,-7146,-65,51,38,-4036,3707,-12402,31,43,40,-2658,7097,-13890,139,19,20,-1451,3317,-11792,124,11,10,-890,353,-6488,73,5,-5,-37,4780,-1951,68,-16,-10,-646,1512,85,12,-11,-17,36,902,2414,-24,-1,-4,816,-207,1853,-13,-3,1,585,-1097,1183,1,-3,1,426,-524,634,-5,0,5,49,-244,610,6,-1,2,-73,-1097,634,3,1,2,-365,-195,171,10,-1,-1,-597,61,-853,7,4,2,-573,-256,-256,6,4,-5,-305,353,-366,0,2,-5,-49,805,0,-1,-2,-5,134,878,414,-1,-1,2,536,-427,744,-12,3,0,536,219,548,2,-2,3,293,-597,-220,-1,-1,2,207,-110,85,down
747,-282,-118,5914,-2134,27500,261,-129,-67,7591,4360,21646,34,-71,-39,6768,-7297,24349,-56,-33,-35,3125,-9192,15869,-94,-14,-16,561,-4207,11622,-246,50,12,-2610,-2842,-219,-238,66,30,-3793,780,-6268,-86,54,28,-5671,500,-16719,14,35,23,-3183,4768,-15756,91,23,20,-37,2488,-14463,101,19,15,1890,3731,-6951,133,1,1,1378,-2598,-3452,62,-3,-2,1915,4585,744,27,-7,7,842,2561,1768,7,-6,2,-146,1147,1878,-8,-10,1,-305,-427,1451,0,-16,0,-695,-268,573,7,-5,-2,-426,-951,1036,1,1,-2,-146,-12,1085,-12,-3,-6,-512,731,1061,3,3,1,0,-98,-183,7,2,1,49,158,61,-3,1,-1,-183,354,158,6,0,1,-414,158,-158,15,0,4,-195,-463,-597,-2,-6,-9,-524,171,647,-12,4,-7,-171,73,512,7,-3,3,268,-768,-304,-3,-2,0,305,-232,488,-11,4,-5,366,159,464,down
-830,-34,-187,2621,14146,731,-78,-79,17,762,-12287,-25549,32,-80,-4,-3069,3923,-20549,235,-79,8,-3201,-610,-17378,145,-40,-15,-4134,1183,-5634,292,-35,10,-3487,1414,-3878,210,-13,-28,134,4902,7964,155,-11,-14,5024,-2000,14841,-96,3,-31,6719,3817,24609,-163,-14,-14,8792,-5634,19963,-236,13,-7,5976,-6963,18049,-336,41,26,317,-3354,12597,-294,51,2,-4878,1476,159,-139,59,20,-5695,-4171,-14341,7,57,21,-5768,4890,-19048,130,27,20,-3671,2342,-17658,162,6,-20,-964,3671,-10792,120,5,1,2378,-1768,-2902,35,-1,-7,2244,1061,3658,14,-7,6,1975,-366,3171,-15,-5,8,963,183,2768,6,-8,9,476,-183,-25,-1,-6,0,-671,12,610,6,-3,-3,-707,342,171,-8,2,-3,-999,317,1463,8,-1,0,-365,61,-36,-5,0,-4,-841,0,659,5,3,2,-463,-36,-414,17,-1,4,-220,-890,-975,4,-3,-6,-74,269,-268,down
792,-103,-46,-19573,1402,-36402,352,-48,-47,-7622,305,-10854,265,-50,-34,-752,325,-610,178,-62,-32,2988,1616,3963,66,-48,-37,4048,4585,8329,-156,-13,-12,9914,-6842,19902,-167,-7,4,7195,-8464,15244,-248,27,23,1951,-4293,9792,-259,48,32,-3036,-3659,1451,-189,59,43,-5341,-5524,-6671,-36,40,24,-7048,2976,-16512,10,33,13,-4622,9366,-15183,113,3,4,-1329,2415,-13549,135,-3,-8,829,3293,-6073,134,-12,-7,1829,1622,-1378,37,-8,-1,1414,2317,3805,36,-13,7,634,-2305,2914,-12,-3,-2,-158,1305,4475,-20,1,0,122,-878,2427,-6,-2,-1,-341,-1158,-24,-2,0,-2,-402,244,549,-18,7,-1,-85,768,2012,-7,-2,-6,-122,-536,292,6,4,4,-329,-890,-707,-9,1,0,-134,256,61,-3,7,2,-25,426,-74,-5,-1,-3,-158,-927,-854,13,1,2,-256,-1707,-1927,-13,-1,-2,73,1317,805,1,0,2,86,-36,-732,down
792,-246,-24,-20609,-6768,-48170,310,-133,-122,-10244,14116,-11616,240,-72,-31,81,-2784,203,155,-69,-31,1921,-1098,7119,60,-46,-41,3134,4146,8280,-141,11,-1,9390,-4781,20756,-153,33,36,7951,-8549,14256,-199,36,22,2305,-1988,9317,-180,44,19,-2025,-1951,-1951,-154,51,46,-3476,-4537,-4183,-43,29,-1,-8598,2256,-12219,32,11,10,-5195,1000,-11414,53,6,-2,-2561,2463,-9671,69,10,8,134,1829,-4073,119,-9,-1,390,670,-4097,17,8,4,3354,4487,3122,4,6,5,1269,1390,2451,3,0,6,183,878,878,-13,0,0,-73,476,439,-5,-1,-5,-219,-549,378,26,-3,6,-86,-1146,-1573,1,2,-3,-147,-122,427,11,-5,-6,110,-707,-305,22,-6,8,476,-1036,353,-18,4,4,73,732,1121,-16,1,-2,-207,195,780,-1,-2,6,195,37,-768,4,0,4,-85,561,73,-26,6,-10,73,1853,634,6,-5,-1,73,-671,-1451,down
-811,-48,51,-17378,10121,-48475,353,-344,-29,-32927,-21220,-67561,322,-178,-30,-11626,-19654,-41057,222,-100,14,-1052,-12241,-17759,230,-98,10,-610,-951,-3829,320,-106,-33,2378,7866,19927,-76,21,-9,13890,14610,48487,-269,65,10,12353,14171,50609,-325,94,-12,6268,9354,35036,-334,117,-18,3231,-2512,15756,-206,136,10,1073,-14195,-8159,-96,145,8,-147,-8268,-22366,58,79,5,-3854,-3097,-28402,146,25,-8,-4634,-463,-23926,126,6,-1,-1744,2878,-15853,59,7,24,1280,1963,-4475,43,-3,6,-707,2098,-1670,20,-17,2,-1378,707,1317,3,-22,1,-1232,2341,2000,-21,-4,3,-1232,134,2865,1,-9,-13,-1403,1573,805,-3,-9,2,170,49,1512,9,-8,-11,-390,-110,902,2,3,10,1134,-2244,1439,-3,0,-3,512,622,1244,-16,7,11,988,-97,2048,-13,6,2,-512,-146,1097,-8,8,12,-244,-134,-61,-3,4,-4,-829,378,-561,4,2,12,-195,-975,-342,down
-819,28,-52,8353,38841,-23292,-380,-47,-18,-580,18903,-33018,-98,-126,3,-12947,-8658,-30873,190,-217,-15,-11890,-4832,-37667,182,-143,-5,-5354,-11000,-20536,433,-123,48,98,-11622,-7414,357,-130,-5,-585,1183,19134,153,-82,-9,10219,12232,41134,-188,63,12,12512,7415,59195,-298,94,5,7219,13280,46951,-416,113,-54,-1439,2244,28110,-300,165,-4,1207,-9402,146,-159,179,2,-1390,-7171,-21024,10,129,-14,-2902,-5122,-30792,115,73,1,366,-1354,-30292,146,21,10,-110,3341,-18695,100,-1,1,-488,1988,-8646,72,-6,-3,110,1159,-4171,27,-5,14,793,2025,390,5,-13,-5,-2365,-573,3378,-3,-7,5,-158,-890,2231,-16,-5,10,-158,-256,2329,-11,-9,0,-1451,-85,1609,-1,-4,-4,-890,-24,341,-2,-5,-7,-158,464,-268,2,0,-7,-232,-597,85,9,-2,-4,317,-195,293,-3,2,2,134,-24,890,-10,-2,-5,-73,646,744,-8,1,8,414,195,354,down
-789,91,86,-4756,10548,-32195,-305,-81,-7,-14543,3659,-21799,-138,-135,-63,-15996,10305,-25061,61,-159,-60,-14512,-5442,-30884,279,-120,34,-2463,-16671,-27780,395,-103,25,2183,-8866,-6109,376,-80,17,5537,366,12415,222,-25,37,15024,-220,36659,-62,49,43,15378,9512,47488,-360,86,-11,3037,14305,48280,-371,83,-46,-1390,9402,28549,-353,119,-15,1378,354,3781,-214,119,-7,-5317,-10061,-17756,-39,100,8,-1134,-4768,-24926,57,58,-14,1280,4292,-23999,138,23,8,-488,-3390,-18378,110,4,-11,-2012,-963,-10012,73,1,-4,219,6427,-6195,54,-8,-8,-2475,-964,1366,27,-16,-20,-2817,-2549,3195,5,-17,-8,1329,1232,1256,-10,-5,4,1037,-854,2378,4,-5,5,-548,-2670,2610,6,-10,-3,-256,439,1000,-5,1,5,890,220,1061,-12,5,-3,-744,-1061,1390,-3,-1,0,-293,-219,403,-4,0,1,146,-207,-61,-2,-3,-7,-366,-280,-122,6,3,1,463,280,-414,down
-833,-98,-23,-3353,28109,-13353,-341,-115,-28,-4207,20213,-20061,-161,-122,-19,-5914,-915,-25528,99,-141,4,-9908,-7332,-31021,225,-151,-15,-6548,-10036,-30122,432,-101,19,329,-14670,-14171,387,-92,25,1390,-9268,9000,266,-94,12,2671,6049,30000,-53,-54,-23,8134,12341,45646,-348,89,46,10036,7805,55280,-412,100,-10,-1281,5683,35707,-396,160,-1,2817,1902,9171,-267,163,-2,-634,-6646,-11146,-72,172,32,2585,-5158,-24890,121,54,-23,-2488,5366,-29877,152,21,-5,0,3110,-20719,168,-26,-3,-2353,-646,-12463,98,10,12,1464,1866,-3890,49,-13,-17,-5305,-3793,5171,-7,8,2,-756,-4622,5488,-15,2,17,1781,390,1598,-33,1,-5,-2170,-1915,2403,-7,-7,1,0,-1464,-1061,-8,4,19,2988,2536,-4268,11,-14,-8,-634,2317,-5036,6,-15,-12,-171,1658,-2207,10,-15,0,1256,2597,-2366,5,-14,-1,-378,1866,-402,13,-17,-3,-1500,1146,207,-1,-12,-2,-2670,-390,1220,down
605,-564,-109,-24695,-35792,-92012,508,-215,3,-3750,-32896,-42135,453,-117,-9,-3597,-10589,-10163,297,-98,37,-335,4177,13399,56,-108,-3,3378,11536,21743,-154,25,31,10902,11390,40646,-349,55,-37,3183,9585,35744,-421,82,5,8317,5512,20293,-349,79,-30,4610,-5817,-2293,-119,109,-4,805,-13902,-19414,4,99,9,-1219,-6268,-20926,130,43,50,1207,1171,-17694,164,-10,13,-3597,658,-13914,125,4,3,-1098,3170,-7268,66,10,23,-439,2134,415,34,-8,-9,-2000,1488,1378,12,-8,-4,-25,1781,1915,-14,3,-3,500,-427,2951,-15,-1,12,-354,-1414,2024,-8,-7,-7,-1183,403,476,-4,2,-1,244,0,268,2,6,4,61,-195,-49,-5,-3,1,-622,-36,-305,-4,0,-11,-561,-744,36,11,-2,0,-390,-1939,-756,-2,5,3,-85,281,36,3,-5,-5,-597,281,-37,1,3,0,171,403,475,4,1,5,244,1293,24,-8,5,5,744,1232,768,down
339,-726,-198,-25000,-26707,-121158,399,-318,74,-2561,-15518,-55153,368,-192,5,-5020,-4898,-20630,215,-122,22,-3674,1021,4817,116,-135,13,1061,3317,12061,-39,-8,42,5110,7915,41536,-222,11,-38,1353,8451,39244,-326,57,-11,1500,451,29012,-298,82,-31,2866,-585,8366,-229,130,-19,-1219,-5122,-3146,-105,149,-13,-317,-4402,-13256,54,110,22,537,-5024,-17024,87,57,13,2025,4195,-17109,132,4,6,-158,805,-13939,116,-2,8,585,2330,-9731,79,-3,13,341,2549,-5573,17,-5,-9,-805,2854,-951,14,-11,-6,-756,-890,219,-6,1,10,159,-500,1646,2,-5,-8,-951,85,207,-4,-1,-6,195,-98,1097,-1,-3,-9,-585,-427,268,8,-1,-3,402,48,-341,0,2,-8,-707,-952,183,2,0,4,110,-1281,525,4,-5,4,-732,-732,427,-5,5,3,-195,-598,976,-5,2,3,-732,-720,719,2,0,-3,12,500,-110,-2,2,0,122,720,122,down
926,62,50,5243,-2621,-56158,578,-4,19,6768,275,-13964,261,-60,64,3943,-7703,18272,61,-43,26,-4528,-7515,28521,-66,4,14,-2122,2171,23329,-362,41,-6,-3573,2744,32365,-485,111,11,-3378,1561,14256,-413,115,-38,-2768,7793,-21439,-218,80,-1,4866,8585,-50353,71,-13,-19,-1220,951,-65829,364,-47,16,-317,1415,-65073,501,-77,-17,-4829,2744,-42292,418,-48,-15,-4866,1256,-8768,242,-32,-21,-3476,-3525,15085,26,12,12,3353,-4513,31475,-164,2,-10,2524,-3232,33439,-213,-26,-4,4073,-3476,22402,-109,-32,13,4183,-4415,8134,-21,-12,11,1744,963,2426,11,-1,-1,-793,1390,2317,9,-5,-6,-622,146,1963,3,-8,1,98,-561,2182,-14,2,1,37,317,2134,-13,2,-3,-341,257,1146,-5,3,-5,-61,512,-110,4,1,1,98,-60,-257,0,10,9,293,37,219,-1,3,5,85,317,-147,-3,0,-3,-268,342,-147,2,-2,4,-183,25,-354,up
968,91,-26,9024,426,-4634,550,-12,-27,8049,4695,6281,235,-33,15,4756,-3456,49106,-68,-19,-1,2378,-3506,42835,-162,28,8,829,-2317,32902,-436,69,28,-573,0,24878,-483,106,25,-4305,-1561,6085,-365,122,-15,-3768,5341,-39646,-57,67,6,-3439,4097,-58890,132,-11,-8,-4219,4292,-61829,264,-93,-38,-5500,4000,-53890,380,-115,-40,-4219,-708,-35414,377,-102,-21,110,-2671,-9805,235,-61,-13,3342,-3976,16561,94,-15,16,6866,-5646,28719,-29,4,22,4878,-4695,33719,-139,14,27,4695,1134,29000,-161,1,22,-707,-622,21476,-128,13,3,-2622,3475,7866,-67,-1,-26,-3915,3805,110,4,4,-8,-293,25,-3634,18,2,-2,939,-927,-2061,5,3,3,1707,-195,-1414,4,-2,8,976,-975,-73,5,2,9,561,-293,-158,4,1,0,-243,183,-268,5,0,0,-48,0,-354,2,1,0,86,-317,61,0,-1,-2,-97,-61,317,-3,0,1,-37,-37,341,up
1346,-38,-12,1280,-5304,-28109,531,-90,9,7042,-6341,33171,75,-104,-4,1260,-4654,49370,-115,-36,-5,-808,-2790,44177,-190,23,4,817,2220,29451,-516,95,16,366,1354,25463,-473,123,17,-1951,3317,-8756,-249,134,14,293,3853,-42268,8,61,15,-402,3146,-61121,247,-27,-18,-3085,-1427,-58877,371,-93,-17,-561,427,-45780,367,-68,-10,232,683,-22366,295,-60,-14,-2207,842,2024,165,-34,-17,-49,2464,18670,-21,7,17,2500,-1146,28536,-118,5,6,-183,-2415,27231,-115,-24,-10,-1500,-1134,18597,-102,-18,-4,122,-1500,10914,-85,-4,-4,390,-3085,6476,-34,-7,-7,85,341,-134,-5,-4,-8,134,1512,-1671,14,-1,-1,488,-597,-1280,16,-1,5,1110,-743,-378,6,0,13,744,-122,756,-3,0,4,-268,74,1317,0,1,7,122,342,439,-6,2,-1,-49,451,524,-6,4,1,24,573,-36,-4,4,-4,-49,-61,-232,3,0,0,-219,109,-658,up
1299,-26,49,6829,-9634,-48597,849,-164,42,1342,-22530,31433,149,-130,-21,4431,3476,61606,-93,-62,-7,1601,-686,55960,-216,4,5,1585,-939,40549,-579,84,9,-1159,-1329,39524,-668,158,17,549,10354,-6427,-375,150,15,-4622,-695,-51524,-58,79,20,-3561,5548,-79402,365,-35,-51,-6744,8182,-82792,509,-101,-78,-4402,4658,-55804,442,-90,-50,-97,-2634,-17512,366,-71,14,6427,-4646,9598,173,-18,6,5427,-10451,35366,-130,44,66,6171,-11512,43487,-191,25,62,3890,-659,26890,-126,-2,11,-1536,3109,12183,-81,3,-19,-4585,4036,4463,-39,-8,-24,-3207,5378,-329,-15,-10,-24,-842,4000,-1073,17,3,8,878,-2244,-512,16,0,8,-12,-2231,219,-20,1,3,-293,-817,2000,-24,0,4,-512,1354,-537,-14,0,-2,-561,1085,-890,-5,-1,-17,-256,975,-1488,8,4,-3,1512,-183,-1707,28,-1,2,1183,-500,-1292,20,-2,4,1195,-1256,878,7,-2,7,903,-939,1256,up
1376,140,165,5792,21951,-47743,873,-292,-260,-12897,10153,14421,143,-158,-27,8313,-15020,66159,-134,-69,-6,2409,-8308,59284,-278,19,9,1329,-1049,41281,-606,38,-8,1829,-2976,30866,-682,191,106,4415,-3402,-4207,-318,152,30,-4073,13000,-60500,34,70,-22,-5658,13951,-83280,463,-41,-46,-6415,5732,-80853,541,-78,-58,-7317,-292,-46012,453,-74,-21,-927,-866,-9353,264,-52,-20,0,-6853,21988,99,1,42,5512,-11377,36768,-186,36,42,4244,-8353,41890,-214,23,34,2902,-5109,26281,-118,6,21,537,-463,7378,-25,-1,0,-2305,3854,-2609,-19,-7,-20,-2731,4244,-1585,12,-8,-4,354,4134,-2963,12,-8,-3,842,4146,-1744,-1,0,-5,793,500,975,-7,2,7,1244,-695,1195,-1,-3,3,793,-305,305,-7,1,0,305,-561,341,-6,4,3,415,-171,-439,7,-2,2,-110,-73,-1012,6,2,2,0,-476,244,-4,1,1,-110,-13,280,6,-3,-1,-415,24,-85,up
1487,-78,-38,7195,2317,-77621,847,-198,-25,1007,-11890,37196,119,-174,-28,3252,2846,65000,-121,-88,-33,534,-564,56555,-226,0,3,2756,-2548,39159,-685,58,39,1963,-2268,42476,-749,146,38,1634,6732,-12097,-328,139,31,-1597,659,-63658,189,44,21,-5890,5719,-89548,442,-48,-70,-14341,7341,-74280,561,-49,-84,-8731,3024,-44780,520,-70,-43,-1097,-1768,-9268,261,-29,-16,2671,-5256,26439,-80,21,11,6671,-8646,44085,-221,52,65,11939,-5365,35634,-183,-1,42,4280,-2244,18951,-119,-2,13,-634,-415,6158,-8,-12,-5,-2963,2073,-2220,-17,0,-11,-610,2512,-439,3,-7,4,463,-329,-1098,7,5,9,1634,342,-1207,10,-4,4,256,-524,476,-2,-1,9,768,500,658,-3,-1,6,378,256,792,-7,-5,-3,-293,659,744,4,-4,6,-341,451,-98,3,3,0,-598,378,280,-4,5,0,-622,415,731,-3,2,2,-634,792,48,4,2,2,-232,329,-695,up
1082,208,123,4878,21158,-47073,804,-180,-32,-6098,8659,12714,191,-184,-71,2114,7561,59553,-86,-111,-37,7104,4421,58216,-215,-9,-4,7134,-671,47085,-578,48,1,7000,-3268,42329,-706,163,39,4390,-5634,3793,-405,182,59,-2219,-4207,-53719,-36,83,26,-11231,-695,-85475,372,-17,-49,-14902,2341,-87109,528,-104,-70,-11439,-3085,-56439,488,-93,-34,-1329,-2073,-18122,330,-69,-12,1988,-2927,14939,145,7,0,6329,-2671,35707,-104,41,63,9390,-6049,39597,-142,17,50,3268,610,26683,-116,8,15,-1451,3914,14122,-64,4,-7,-2609,2683,6036,-53,-1,-5,-1988,561,3024,-52,-14,-15,-2049,4744,-683,-17,-1,-8,354,1061,-3683,19,-2,-5,1036,-366,-4659,28,-4,1,1304,0,-2390,13,3,8,939,-244,878,-4,0,2,524,-366,1780,-3,-1,1,-49,317,829,-5,-4,-3,256,439,305,-2,-2,6,634,-329,-158,2,-3,2,390,-720,-378,3,1,4,73,-439,-158,up
1344,88,48,3231,5548,-31463,709,-97,24,4725,-2226,35000,102,-123,-37,3638,4471,57764,-153,-74,-43,5045,6341,48033,-240,17,4,4890,-2061,36219,-589,66,11,3378,-707,28866,-603,129,1,-1122,3634,-12683,-277,144,43,-3390,-1975,-53573,63,67,17,-10280,305,-72012,317,-30,-46,-14390,6500,-71377,482,-105,-73,-11670,-1012,-46000,441,-87,-50,-4195,-2939,-14512,293,-82,-29,1646,-5793,14659,96,-14,27,6780,-11975,34719,-81,9,40,9463,-4195,37475,-174,14,50,6488,25,26524,-130,-6,30,2561,1622,14329,-77,11,0,-793,6049,4927,-39,8,-16,-1012,6012,353,6,2,0,-85,463,-1854,10,6,-2,524,49,-1658,6,6,5,427,-1305,-195,0,1,4,-292,-1378,488,2,3,0,366,1134,-975,3,4,-5,110,-353,-158,1,3,0,914,403,-744,-1,4,10,1170,-329,-378,1,5,6,805,488,-853,0,3,5,85,-341,-97,-4,5,6,61,-1012,695,up
1314,-17,-42,3353,33963,-57439,838,-176,-42,1768,-5153,31281,162,-158,-18,9755,8455,52927,-185,-72,-8,-260,-4101,53689,-311,27,-4,1487,2329,32561,-613,55,21,427,-6256,27219,-670,140,39,49,5427,-17634,-268,118,9,-7707,-549,-57134,123,42,-12,-4073,9744,-77158,461,-32,-2,-5305,1451,-63122,555,-56,-51,-8329,-3244,-34415,428,-74,-46,-2146,-4781,-220,191,-34,-8,2354,-5817,23817,24,3,25,4683,-8854,34609,-157,1,7,3476,-4171,29915,-211,3,40,7073,3597,16793,-94,-5,25,854,1915,3561,-10,-6,12,-1512,1220,232,10,0,-2,-1207,2439,-476,1,-1,0,24,1805,805,6,-4,-1,-329,354,1500,-11,5,-5,378,1049,1220,-16,12,-1,1073,537,183,-4,5,-2,1183,49,-1329,12,-5,5,463,-1073,-987,-4,-1,5,561,-512,-110,8,-4,6,-97,-695,97,-2,-1,0,281,366,366,-9,-2,3,-341,476,561,-5,5,3,146,598,-61,up
886,151,-66,3414,24695,-40731,993,-181,-52,3414,5580,-153,250,-139,-46,9634,2358,50488,-72,-90,-48,3506,-4390,52393,-232,-15,-12,2987,-3853,40732,-533,24,16,353,-7097,37817,-814,144,26,-2524,-3085,10817,-498,128,14,-7354,2207,-45768,-66,44,40,-6390,6817,-77902,512,-29,-64,-15231,9939,-81426,575,-58,-67,-7341,6378,-49780,494,-51,-51,-853,1183,-16439,403,-33,3,3525,-7475,11110,145,29,-17,2732,-9597,36963,-291,47,58,11488,-6036,40975,-225,4,47,4939,-4183,20232,-82,-21,21,890,-634,5854,-63,-9,-9,-2110,2988,4476,-19,4,2,280,3586,-256,16,2,11,378,-1256,-195,10,2,6,451,-500,183,7,4,14,73,-341,976,4,1,6,-768,1061,732,-7,-1,2,-366,2512,37,-6,1,-2,-268,976,427,-10,3,0,329,512,37,-1,0,-3,207,281,-756,7,1,1,256,-329,-524,2,4,4,500,-207,-49,-1,1,-1,463,122,-122,up
850,85,114,1158,28292,-79024,1141,-354,-183,-14939,5244,-19909,266,-166,26,8293,-5081,48557,-37,-100,-6,-2561,-6219,51768,-206,-19,-6,-1927,427,37536,-477,19,-22,-305,-3536,41597,-794,198,81,6451,-1561,17476,-465,170,-16,-3220,4671,-37866,-149,98,12,4109,8195,-68597,253,-26,-19,-1817,1646,-72768,483,-55,-24,-1769,2402,-49890,441,-54,-1,-476,2756,-21280,380,-95,-22,-6390,-2390,4683,225,-26,-15,-1634,-3792,23414,-18,36,27,4890,-6061,34304,-171,5,20,634,-5854,24231,-105,-20,-11,-476,-2549,10939,-70,7,18,3731,512,3756,-46,-5,2,-561,1439,3414,-25,-5,-12,-1269,4768,524,0,3,2,1524,1110,-402,5,3,3,671,-756,317,-2,5,1,524,-646,293,10,-2,8,-280,-1415,-110,-3,-4,6,-280,-756,378,-2,-2,-2,-671,-195,159,-4,7,-2,-329,366,585,7,-4,3,195,1500,-463,-2,-3,-3,-269,549,756,1,5,-1,12,317,707,up
